,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,season,year,month,DayOfYear,DayOfCentury
20304,1999-09-04,CP2,137.7,116.86,-0.89,-17.33,,,-16.72,,93.29,,1.79,,1.95,3.77,190.38,192.7,790.81,1.64,3.29,13.8,-17.27,2.93,2.15,31.83,,-17.39,,1.02,82.9,185.65,,110.5,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,247,729517
20314,1999-09-05,CP2,189.13,150.8,-1.65,-18.39,,,-17.79,,87.23,,4.82,,5.14,10.16,99.41,99.28,793.09,1.64,3.28,13.87,-18.31,2.93,2.16,,,-18.81,,3.21,83.26,185.65,,104.37,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,248,729518
20340,1999-09-06,CP2,189.67,142.77,-2.53,-18.48,,,-17.94,,83.89,,8.45,,9.03,11.98,105.42,106.65,793.1,1.65,3.29,13.86,-18.39,2.92,2.15,,,-18.5,,5.48,83.63,185.65,,100.68,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,249,729519
20356,1999-09-07,CP2,183.25,139.71,-2.87,-18.39,,,-17.83,,82.49,,7.85,,8.39,12.05,106.29,107.71,794.8,1.69,3.31,13.85,-18.3,2.88,2.13,,,-18.41,,5.08,83.99,185.65,,98.79,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,250,729520
20371,1999-09-08,CP2,181.86,140.33,-2.9,-20.29,,,-19.75,,84.94,,7.59,,8.12,11.84,118.37,119.76,794.65,1.66,3.31,13.82,-20.22,2.91,2.13,,,-20.51,,4.93,84.35,185.65,,103.6,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,251,729521
20378,1999-09-09,CP2,176.88,135.82,-2.6,-23.61,,,-23.05,,86.27,,6.59,,7.08,11.6,118.49,119.92,794.38,1.66,3.28,13.79,-23.55,2.91,2.16,,,-24.0,,4.05,84.72,185.65,,108.81,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,252,729522
20396,1999-09-10,CP2,174.14,132.9,-2.37,-24.68,,,-24.03,,82.16,,5.47,,5.93,9.56,109.28,111.04,795.52,1.69,3.27,13.87,-24.58,2.88,2.17,,,-24.7,,3.1,85.09,185.65,,104.78,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,253,729523
20414,1999-09-11,CP2,170.21,129.41,-2.26,-24.72,,,-24.16,,83.44,,6.41,,6.82,10.13,119.55,119.4,797.69,1.69,3.28,13.89,-24.65,2.88,2.16,17.49,,-24.74,,4.25,85.45,185.65,,106.37,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,254,729524
20437,1999-09-12,CP2,151.99,115.49,-0.84,-17.56,,,-17.14,,82.21,,8.01,,8.62,11.74,129.95,131.1,793.64,1.69,3.28,13.77,-17.51,2.88,2.16,44.53,,-17.57,,4.84,85.82,185.65,,97.74,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,255,729525
20452,1999-09-13,CP2,117.86,93.99,-0.47,-13.84,,,-13.04,,90.86,,3.32,,3.53,10.02,198.35,195.62,787.83,1.66,3.27,13.65,-13.8,2.91,2.17,28.27,,-13.82,,2.36,86.19,185.65,,103.92,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,256,729526
20481,1999-09-14,CP2,152.56,117.0,-2.94,-21.71,,,-21.14,,84.87,,3.78,,4.01,11.71,126.32,131.79,795.36,1.62,3.26,12.76,-21.63,2.95,2.18,20.11,,-21.59,,2.64,86.56,185.65,,104.76,,0.76,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,257,729527
20492,1999-09-15,CP2,153.63,116.16,-2.9,-25.33,,,-24.79,,89.28,,7.73,,8.25,13.08,114.75,115.93,797.77,1.61,3.27,13.83,-25.23,2.96,2.17,,,-25.35,,5.07,86.94,185.65,,114.67,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,258,729528
20520,1999-09-16,CP2,149.68,113.36,-3.59,-17.87,,,-17.36,,87.5,,9.84,,10.49,15.22,117.95,119.17,797.67,1.67,3.28,13.83,-17.76,2.9,2.16,43.38,,-17.9,,6.52,87.31,185.65,,104.35,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,259,729529
20529,1999-09-17,CP2,127.79,97.59,-2.73,-12.64,,,-12.15,,85.7,,9.06,,9.53,13.05,115.58,117.43,798.48,1.68,3.28,13.77,-12.51,2.89,2.16,28.66,,-12.67,,6.61,87.68,185.65,,97.07,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,260,729530
20544,1999-09-18,CP2,99.49,77.38,-0.98,-6.0,,,-5.63,,84.89,,8.79,,9.36,14.44,133.8,135.45,801.24,1.68,3.28,13.71,-5.92,2.89,2.16,26.98,,-6.01,,5.82,88.06,185.65,,89.99,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,261,729531
20572,1999-09-19,CP2,117.02,89.0,-1.73,-10.23,,,-9.78,,84.3,,6.82,,7.27,11.25,119.32,120.78,801.07,1.68,3.28,13.68,-10.13,2.89,2.16,30.82,,-10.25,,4.49,88.43,185.65,,93.13,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,262,729532
20582,1999-09-20,CP2,104.7,81.3,-2.72,-10.14,,,-9.68,,84.58,,7.98,,8.52,13.55,125.8,127.35,801.42,1.68,3.28,13.72,-10.01,2.89,2.16,26.44,,-10.16,,5.16,88.81,185.65,,93.42,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,263,729533
20596,1999-09-21,CP2,71.35,56.38,-0.97,-7.6,,,-7.28,,95.32,,9.28,,9.92,15.6,144.97,146.45,800.64,1.67,3.28,13.72,-7.53,2.9,2.16,25.21,,-7.61,,5.93,89.19,185.65,,102.58,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,264,729534
20625,1999-09-22,CP2,70.09,58.06,-0.13,-5.21,,,-4.89,,97.87,,7.59,,7.93,16.46,211.87,205.56,797.01,1.6,3.21,13.83,-5.21,2.97,2.23,28.57,,-5.24,,5.64,89.56,185.65,,102.93,,3.28,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,265,729535
20640,1999-09-23,CP2,81.02,66.83,-1.2,-11.87,,,-11.46,,93.03,,4.01,,4.37,8.7,152.29,153.25,798.49,1.52,3.1,13.5,-11.81,3.05,2.34,23.54,,-11.89,,2.13,89.94,185.65,,104.33,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,266,729536
20664,1999-09-24,CP2,118.84,92.13,-3.22,-17.47,,,-16.81,,85.03,,5.77,,6.35,10.75,133.28,135.32,791.2,1.53,3.13,13.77,-17.24,3.04,2.31,22.91,,-17.53,,2.69,90.32,185.65,,100.97,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,267,729537
20677,1999-09-25,CP2,98.14,78.45,-2.32,-13.95,,,-13.2,,95.78,,3.91,,4.23,7.68,133.31,135.82,789.22,1.58,3.15,13.78,-13.79,2.99,2.29,13.0,,-14.0,,2.21,90.69,185.65,,109.7,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,268,729538
20684,1999-09-26,CP2,66.47,54.23,-0.76,-17.12,,,-16.62,,90.28,,5.99,,6.53,10.73,128.1,130.56,796.51,1.58,3.14,13.9,-17.05,2.99,2.3,36.59,,-17.34,,3.2,91.07,185.65,,107.18,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,269,729539
20719,1999-09-27,CP2,64.95,51.19,-0.3,-10.74,,,-10.33,,77.21,,4.66,,5.05,8.35,146.91,148.34,799.45,1.57,3.09,13.7,-10.66,3.0,2.35,27.2,,-10.77,,2.46,91.45,185.65,,85.83,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,270,729540
20725,1999-09-28,CP2,45.04,36.95,0.06,-9.0,,,-8.76,,95.74,,9.47,,10.75,16.52,177.23,177.14,788.83,1.52,3.1,13.73,-8.98,3.05,2.34,38.11,,-9.29,,,91.83,185.65,,104.33,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,271,729541
20751,1999-09-29,CP2,60.6,49.75,-0.43,-12.08,,,-11.8,,99.05,,7.02,,7.37,13.56,264.51,268.36,786.15,1.51,3.05,13.79,-12.07,3.06,2.39,28.02,,-12.13,,5.14,92.2,185.65,,111.4,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,272,729542
20759,1999-09-30,CP2,83.88,66.65,-1.64,-21.52,,,-20.93,,87.13,,3.06,,3.33,9.82,149.85,152.95,791.69,1.5,3.07,13.78,-21.48,3.07,2.37,36.63,,-21.64,,1.6,92.58,185.65,,107.23,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,September,273,729543
20776,1999-10-01,CP2,94.4,74.53,-3.71,-27.09,,,-26.61,,90.07,,9.04,,9.72,14.09,98.05,99.16,799.1,1.47,3.08,13.89,-27.0,3.1,2.36,41.81,,-27.11,,5.3,92.96,185.65,,117.49,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,274,729544
20794,1999-10-02,CP2,89.8,68.59,-2.83,-21.44,,,-21.02,,90.43,,9.79,,10.53,15.26,122.78,123.99,796.76,1.39,3.09,13.79,-21.36,3.18,2.35,35.77,,-21.46,,,93.33,185.65,,111.68,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,275,729545
20822,1999-10-03,CP2,45.52,37.25,0.1,-6.29,,,-5.99,,99.96,,5.45,,5.83,10.79,164.38,165.15,792.86,1.26,3.01,13.71,-6.25,3.31,2.43,14.39,,-6.3,,3.58,93.71,185.65,,106.25,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,276,729546
20839,1999-10-04,CP2,53.43,42.01,-0.96,-12.91,,,-12.44,,99.51,,3.68,,4.07,9.06,179.49,179.85,791.45,1.26,2.96,13.51,-12.75,3.31,2.48,10.57,,-13.52,,1.89,94.09,185.65,,112.96,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,277,729547
20859,1999-10-05,CP2,78.42,61.32,-1.26,-23.7,,,-23.17,,98.91,,5.28,,5.59,9.11,115.52,117.24,787.96,1.26,2.98,13.7,-23.53,3.31,2.46,9.24,,-23.78,,3.69,94.46,185.65,,124.63,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,278,729548
20879,1999-10-06,CP2,62.75,49.52,-0.97,-25.46,,,-24.87,,97.56,,4.3,,4.58,9.23,123.77,126.52,791.04,1.27,3.02,13.76,-25.32,3.3,2.42,17.23,,-25.51,,2.89,94.84,185.65,,125.1,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,279,729549
20882,1999-10-07,CP2,75.81,55.72,-1.82,-32.88,,,-32.36,,95.72,,5.73,,6.08,8.98,107.43,109.19,794.54,1.27,3.02,13.8,-32.78,3.3,2.42,26.9,,-32.92,,3.96,95.21,185.65,,131.9,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,280,729550
20902,1999-10-08,CP2,71.73,53.13,-2.42,-25.51,,,-25.02,,91.18,,8.44,,9.0,14.0,117.8,118.98,791.22,1.27,3.03,13.79,-25.39,3.3,2.41,22.05,,-25.56,,5.63,95.58,185.65,,117.19,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,281,729551
20919,1999-10-09,CP2,58.44,43.34,-2.56,-21.63,,,-21.17,,90.15,,8.14,,8.8,14.28,132.43,133.95,789.9,1.24,3.04,13.78,-21.5,3.33,2.4,16.79,,-21.69,,4.89,95.95,185.65,,111.36,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,282,729552
20953,1999-10-10,CP2,70.62,52.05,-2.06,-23.14,,,-22.5,,85.26,,5.67,,6.22,10.63,133.83,135.65,789.57,1.2,3.02,13.79,-22.91,3.37,2.42,18.35,,-23.25,,3.0,96.32,185.65,,106.87,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,283,729553
20954,1999-10-11,CP2,63.16,45.56,-2.55,-25.89,,,-25.44,,95.17,,8.36,,9.01,12.76,126.86,128.42,789.14,1.21,3.04,13.82,-25.79,3.36,2.4,21.5,,-25.93,,5.21,96.69,185.65,,122.51,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,284,729554
20986,1999-10-12,CP2,38.33,29.49,-2.27,-19.86,,,-19.49,,92.91,,8.67,,9.37,13.97,136.82,138.34,790.81,1.21,3.03,13.71,-19.77,3.36,2.41,16.71,,-19.9,,5.25,97.06,185.65,,112.81,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,285,729555
21002,1999-10-13,CP2,46.94,35.8,-2.7,-18.68,,,-18.25,,90.82,,7.43,,8.01,11.22,129.65,131.29,788.39,1.21,3.04,13.67,-18.56,3.36,2.4,13.49,,-18.73,,4.6,97.43,185.65,,109.04,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,286,729556
21011,1999-10-14,CP2,32.49,24.16,-2.22,-20.64,,,-20.21,,92.83,,5.54,,6.0,11.32,132.57,134.17,785.5,1.21,3.03,13.76,-20.52,3.36,2.41,12.41,,-20.7,,3.31,97.8,185.65,,113.55,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,287,729557
21032,1999-10-15,CP2,39.94,30.55,-1.94,-20.92,,,-20.52,,94.45,,5.58,,6.03,9.96,135.87,137.6,792.54,1.21,2.98,13.69,-20.84,3.36,2.46,14.53,,-20.95,,3.38,98.16,185.65,,115.83,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,288,729558
21053,1999-10-16,CP2,23.05,17.72,-1.21,-15.76,,,-15.4,,98.39,,9.3,,10.01,16.07,147.03,148.73,792.15,1.21,3.02,13.58,-15.65,3.36,2.42,11.13,,-15.81,,5.73,98.52,185.65,,114.81,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,289,729559
21071,1999-10-17,CP2,21.41,17.28,-0.97,-9.68,,,-9.39,,96.6,,10.77,,11.54,17.48,142.79,144.33,795.34,1.22,3.02,13.47,-9.6,3.35,2.42,11.55,,-9.71,,6.86,98.89,185.65,,106.13,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,290,729560
21090,1999-10-18,CP2,27.14,20.99,-2.45,-10.7,,,-10.4,,94.99,,10.05,,10.77,16.41,143.8,145.46,792.04,1.22,3.01,13.61,-10.62,3.35,2.43,12.15,,-10.74,,6.46,99.25,185.65,,105.39,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,291,729561
21115,1999-10-19,CP2,37.98,27.36,-2.91,-13.4,,,-13.0,,90.18,,8.07,,8.65,13.28,142.32,143.92,794.93,1.21,2.99,13.71,-13.27,3.36,2.45,11.04,,-13.45,,5.21,99.6,185.65,,102.67,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,292,729562
21120,1999-10-20,CP2,26.97,21.65,-0.95,-11.28,,,-10.95,,97.21,,7.97,,8.55,16.23,149.68,151.32,789.1,1.22,2.99,13.63,-11.19,3.35,2.45,10.97,,-11.21,,4.53,99.96,185.65,,108.52,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,293,729563
21138,1999-10-21,CP2,22.08,16.77,-0.42,-10.55,,,-10.16,,99.2,,3.69,,4.05,9.22,149.25,150.6,790.88,1.21,2.91,13.59,-10.43,3.36,2.53,7.2,,-10.6,,1.88,100.31,185.65,,109.93,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,294,729564
21160,1999-10-22,CP2,20.16,16.17,-0.5,-11.06,,,-10.74,,98.13,,4.51,,4.84,9.64,195.32,198.75,791.47,1.18,2.84,13.52,-11.02,3.39,2.6,12.92,,-11.02,,2.72,100.66,185.65,,109.34,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,295,729565
21187,1999-10-23,CP2,19.36,16.29,-0.37,-20.45,,,-20.3,,99.4,,1.53,,1.72,5.04,203.13,205.26,796.44,1.17,2.83,13.53,-20.39,3.4,2.61,11.91,,-20.81,,0.5,101.01,185.65,,121.36,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,296,729566
21192,1999-10-24,CP2,22.69,18.65,-1.07,-29.93,,,-29.36,,97.61,,4.58,,4.85,11.47,124.38,126.28,792.72,1.18,2.85,13.77,-29.78,3.39,2.59,17.02,,-30.0,,3.1,101.36,185.65,,130.7,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,297,729567
21221,1999-10-25,CP2,14.99,10.44,-0.47,-21.04,,,-20.72,,99.19,,13.09,,14.02,20.45,149.92,150.09,777.37,1.22,2.98,13.42,-21.0,3.35,2.46,27.08,,-21.35,,,101.7,185.65,,121.99,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,298,729568
21239,1999-10-26,CP2,15.73,9.65,-0.31,-13.47,,,-13.2,,99.84,,11.63,,12.39,19.8,162.38,162.17,774.03,1.19,2.81,13.11,-13.44,3.38,2.63,21.04,,-13.5,,,102.05,185.65,,113.83,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,299,729569
21257,1999-10-27,CP2,15.2,11.68,-1.56,-16.46,,,-16.09,,92.34,,6.54,,7.07,11.64,129.78,131.23,769.78,1.22,2.83,12.89,-16.32,3.35,2.61,6.75,,-16.53,,3.62,102.39,185.65,,108.43,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,300,729570
21260,1999-10-28,CP2,20.27,14.8,-1.13,-23.34,,,-22.85,,98.82,,3.11,,3.51,6.65,182.13,183.66,774.78,1.22,2.81,13.07,-23.19,3.35,2.63,13.08,,-23.41,,1.13,102.72,185.65,,124.16,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,301,729571
21279,1999-10-29,CP2,12.79,9.61,-1.24,-33.24,,,-32.88,,99.08,,7.43,,8.04,11.47,120.9,122.32,776.52,1.2,2.82,13.5,-33.17,3.37,2.62,22.67,,-33.31,,4.07,103.06,185.65,,136.94,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,302,729572
21296,1999-10-30,CP2,11.85,8.77,-0.73,-25.83,,,-25.46,,98.37,,4.8,,5.22,10.44,146.45,147.73,780.08,1.2,2.69,13.35,-25.76,3.37,2.75,16.09,,-25.87,,2.29,103.39,185.65,,126.56,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,303,729573
21327,1999-10-31,CP2,18.14,10.84,-1.37,-37.39,,,-36.05,,98.75,,4.34,,4.71,8.99,132.49,134.82,782.9,1.2,2.69,13.02,-37.28,3.37,2.75,24.38,,-37.39,,2.14,103.71,185.65,,141.98,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,304,729574
21335,1999-11-01,CP2,8.55,6.98,-0.65,-42.05,,,,,95.59,,4.61,,5.01,9.56,130.39,132.7,778.35,1.18,2.69,13.71,-41.95,3.39,2.75,-7.01,,-42.1,,2.29,104.04,185.65,,143.57,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,305,729575
21365,1999-11-02,CP2,7.81,6.22,-0.46,-45.92,,,,,88.78,,2.12,,2.27,9.53,162.39,161.75,778.54,1.19,2.69,13.71,-45.67,3.38,2.75,-4.14,,-46.06,,1.22,104.36,185.65,,138.16,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,306,729576
21377,1999-11-03,CP2,7.89,7.26,-0.86,-40.1,,,,,95.8,,8.21,,8.92,12.9,117.0,120.19,777.16,1.19,2.7,13.69,-39.97,3.38,2.74,4.66,,-40.17,,,104.67,185.65,,141.25,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,307,729577
21395,1999-11-04,CP2,7.73,6.29,-1.09,-38.6,,,-37.89,,92.82,,5.99,,6.54,11.09,131.46,132.84,783.85,1.2,2.71,13.52,-38.48,3.37,2.73,27.54,,-38.66,,2.8,104.99,185.65,,134.93,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,308,729578
21413,1999-11-05,CP2,10.03,6.82,-1.37,-31.83,,,-31.38,,97.78,,9.54,,10.38,15.82,117.7,118.83,778.38,1.23,2.75,13.63,-31.72,3.34,2.69,31.25,,-31.89,,,105.3,185.65,,133.54,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,309,729579
21433,1999-11-06,CP2,4.92,4.05,-0.05,-19.99,,,-19.6,,99.31,,4.13,,4.52,14.46,203.28,204.19,769.75,1.22,2.83,13.24,-19.94,3.35,2.61,21.26,,-19.97,,1.24,105.6,185.65,,120.71,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,310,729580
21443,1999-11-07,CP2,4.97,3.65,-0.21,-29.32,,,-28.83,,99.1,,2.43,,2.59,6.39,162.18,166.35,780.43,1.22,2.82,12.65,-29.28,3.35,2.62,22.2,,-29.39,,1.52,105.9,185.65,,131.9,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,311,729581
21462,1999-11-08,CP2,5.62,4.61,-0.64,-31.63,,,-31.13,,99.05,,7.1,,7.98,14.12,123.94,125.59,785.44,1.23,2.84,12.95,-31.52,3.34,2.6,36.17,,-31.68,,,106.2,185.65,,134.86,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,312,729582
21487,1999-11-09,CP2,4.96,3.3,-0.83,-20.01,,,-19.63,,95.98,,7.51,,8.15,11.99,146.58,147.81,788.05,1.23,2.85,12.95,-19.91,3.34,2.59,16.26,,-20.06,,3.97,106.49,185.65,,116.55,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,313,729583
21510,1999-11-10,CP2,3.61,2.25,-0.62,-10.14,,,-9.83,,97.77,,9.23,,9.98,19.51,151.59,153.18,786.43,1.23,2.83,12.6,-10.04,3.34,2.61,11.46,,-10.19,,,106.78,185.65,,108.0,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,314,729584
21520,1999-11-11,CP2,3.86,2.86,-0.85,-11.84,,,-11.58,,99.43,,9.25,,9.96,19.97,175.84,177.31,788.3,1.22,2.84,12.57,-11.81,3.35,2.6,18.92,,-11.62,,,107.07,185.65,,111.74,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,315,729585
21533,1999-11-12,CP2,3.84,2.61,-3.43,-21.87,,,-21.52,,99.08,,8.62,,9.35,16.18,116.85,118.65,792.13,1.23,2.83,12.74,-21.76,3.34,2.61,14.2,,-21.93,,,107.34,185.65,,122.72,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,316,729586
21562,1999-11-13,CP2,5.31,2.85,-0.72,-10.9,,,-10.61,,99.67,,9.67,,10.44,19.38,162.76,164.26,779.78,1.23,2.85,12.66,-10.82,3.34,2.59,13.96,,-10.72,,,107.62,185.65,,110.84,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,317,729587
21570,1999-11-14,CP2,2.42,1.45,-0.99,-19.51,,,-19.23,,99.68,,5.23,,6.14,10.92,221.88,219.35,785.32,1.21,2.8,12.57,-19.47,3.36,2.64,27.36,,-19.53,,,107.89,185.65,,120.55,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,318,729588
21585,1999-11-15,CP2,4.32,2.65,-0.49,-22.49,,,-22.08,,99.59,,3.71,,3.94,10.91,154.46,,794.01,1.17,2.79,12.58,-22.38,3.4,2.65,3.44,,-22.66,,2.65,108.15,185.65,,124.02,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,319,729589
21619,1999-11-16,CP2,2.94,1.11,-0.3,-19.41,,,-19.1,,99.38,,9.11,,9.78,16.61,137.89,139.62,789.75,1.14,2.74,12.56,-19.35,3.43,2.7,17.45,,-18.97,,,108.41,185.65,,120.18,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,320,729590
21634,1999-11-17,CP2,1.8,1.2,0.03,-6.6,,,-6.3,,100.22,,7.65,,8.28,14.99,155.0,156.67,787.05,1.15,2.73,12.56,-6.5,3.42,2.71,7.21,,-6.65,,,108.67,185.65,,106.9,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,321,729591
21640,1999-11-18,CP2,1.36,1.15,-0.37,-6.38,,,-6.12,,99.39,,9.97,,10.76,17.37,172.66,174.3,784.93,1.14,2.72,12.56,-6.32,3.43,2.72,14.32,,-6.41,,,108.91,185.65,,105.76,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,322,729592
21661,1999-11-19,CP2,1.02,0.82,-1.04,-11.51,,,-11.22,,97.34,,5.88,,6.36,13.12,155.35,156.86,771.37,1.1,2.71,12.55,-11.44,3.47,2.73,7.25,,-11.55,,3.14,109.16,185.65,,108.89,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,323,729593
21677,1999-11-20,CP2,0.82,0.64,-0.79,-19.62,,,-19.32,,99.63,,6.37,,6.71,14.06,259.67,260.27,779.18,1.1,2.67,12.55,-19.57,3.47,2.77,10.23,,-19.9,,4.44,109.4,185.65,,120.62,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,324,729594
21709,1999-11-21,CP2,1.63,0.82,-1.15,-28.38,,,-27.91,,99.26,,5.1,,5.45,13.12,,145.44,780.16,1.08,2.67,12.55,-28.25,3.49,2.77,13.56,,-28.46,,,109.63,185.65,,131.05,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,325,729595
21723,1999-11-22,CP2,1.29,0.9,-2.0,-35.63,,,-35.21,,98.84,,10.17,,11.01,14.18,107.26,108.1,773.47,1.09,2.71,12.54,-35.54,3.48,2.73,25.43,,-35.68,,,109.85,185.65,,139.75,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,326,729596
