time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad,msg_lat,msg_lon,z_surf_1,z_surf_2,z_pt_cor_adj,z_surf_1_adj,z_surf_2_adj,z_surf_combined
2022-07-02 21:00:00+00:00,1020.000,7.600,81.900,81.900,5.230,2.344,84.700,29.914,184.652,137.365,137.365,,342.783,385.628,0.897,0.000,7.640,13.813,2.490,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.900,71.141,-51.222,13.900,2059.570,1.290,,,,13.440,,,,,,9.750,,,0.110,,,0.051,,0.051
2022-07-02 22:00:00+00:00,1020.000,7.100,85.900,85.900,5.300,2.473,74.990,22.027,137.097,101.988,101.988,,337.530,376.212,0.868,0.000,10.127,16.343,2.491,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.500,71.141,-51.222,17.000,2159.580,1.410,,,,13.430,,,,,,8.620,,,0.109,,,0.050,,0.050
2022-07-02 23:00:00+00:00,1020.000,6.950,86.000,86.000,5.252,2.603,73.220,18.514,112.039,83.347,83.347,,329.936,369.019,0.794,0.000,11.767,19.181,2.490,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,23.700,2259.570,1.190,,,,13.430,,,,,,7.839,,,0.110,,,0.050,,0.050
2022-07-03 00:00:00+00:00,1020.000,6.867,87.100,87.100,5.289,2.220,72.850,12.629,70.687,52.585,52.585,,305.021,362.737,0.529,0.000,7.455,11.723,2.492,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,13.200,2359.570,1.420,,,,13.430,,,,,,7.469,,,0.108,,,0.049,,0.049
2022-07-03 01:00:00+00:00,1020.000,6.383,88.800,88.800,5.215,1.463,72.550,7.345,30.872,22.966,22.966,,288.187,357.148,0.375,0.000,2.401,3.686,2.495,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,10.200,59.580,1.380,,,,13.420,,,,,,7.044,,,0.105,,,0.046,,0.046
2022-07-03 02:00:00+00:00,1020.000,6.167,90.600,90.600,5.241,0.960,91.300,8.093,38.512,28.649,28.649,,316.818,354.444,0.696,0.000,0.000,0.000,2.493,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,15.800,159.570,1.230,,,,13.420,,,,,,6.116,,,0.107,,,0.048,,0.048
2022-07-03 03:00:00+00:00,1020.000,6.550,88.900,88.900,5.281,1.011,259.000,5.526,26.952,20.050,20.050,,321.064,352.659,0.720,0.000,0.665,1.003,2.494,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,14.500,259.570,1.130,,,,13.410,,,,,,6.030,,,0.106,,,0.046,,0.046
2022-07-03 04:00:00+00:00,1019.000,6.100,90.600,90.600,5.222,1.227,5.773,6.843,29.146,21.682,21.682,,294.540,352.726,0.460,0.000,1.333,1.952,2.881,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.300,71.141,-51.222,15.200,359.570,1.610,,,,13.400,,,,,,6.445,,,-0.281,,,-0.340,,-0.340
2022-07-03 05:00:00+00:00,1019.000,6.867,87.700,87.700,5.330,1.216,240.500,7.947,27.642,20.563,20.563,,274.493,345.619,0.200,0.000,1.418,2.177,2.493,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.400,71.141,-51.222,16.100,459.570,2.190,,,,13.400,,,,,,5.780,,,0.107,,,0.048,,0.048
2022-07-03 06:00:00+00:00,1019.000,6.017,89.300,89.300,5.117,2.356,67.950,7.801,36.006,26.785,26.785,,272.228,344.209,0.224,0.000,7.775,12.082,2.888,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.500,71.141,-51.222,14.700,559.580,0.870,,,,13.400,,,,,,5.931,,,-0.288,,,-0.348,,-0.348
2022-07-03 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,7.800,659.570,2.190,,,,13.400,,,,,,5.714,,,,,,-0.216,,-0.216
2022-07-03 08:00:00+00:00,1018.000,7.017,82.000,82.000,,1.386,36.520,43.986,,209.031,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.300,,,,,,,,,,,,,,,,,,,,,-0.085,,-0.085
2022-07-03 09:00:00+00:00,1018.000,10.080,55.250,55.250,4.184,3.472,163.100,64.716,402.493,299.420,299.420,,263.680,354.179,0.000,0.000,5.606,45.334,2.494,,,,0.000,0.000,,,,,,,,,0.000,0.000,212.700,71.141,-51.222,5.100,859.570,1.350,,,,13.410,,,,,,7.744,,,0.106,,,0.047,,0.047
2022-07-03 10:00:00+00:00,1017.000,6.617,86.100,86.100,5.154,3.058,67.610,85.653,529.901,394.200,394.200,,286.347,383.510,0.342,0.000,18.291,30.589,2.488,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.300,71.141,-51.222,5.100,959.570,1.770,,,,13.380,,,,,,10.650,,,0.112,,,0.053,,0.053
2022-07-03 11:00:00+00:00,1017.000,6.933,84.300,84.300,5.157,1.616,80.300,107.388,535.759,484.341,398.558,,267.949,380.741,0.125,0.000,2.761,4.825,2.496,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.200,71.141,-51.222,12.800,1059.580,1.230,,,,13.410,,,,,,8.420,,,0.104,,,0.044,,0.044
2022-07-03 12:00:00+00:00,1017.000,7.433,82.800,82.800,5.243,0.897,63.010,125.773,541.617,563.546,402.916,,268.339,395.197,0.100,0.000,0.000,0.000,2.498,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.400,71.141,-51.222,14.900,1159.570,0.980,,,,13.520,,,,,,9.900,,,0.102,,,0.042,,0.042
2022-07-03 13:00:00+00:00,1016.000,7.683,79.320,79.320,5.114,1.498,61.650,141.065,547.475,632.809,407.274,,279.318,415.007,0.204,0.000,2.020,4.045,2.491,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,11.700,1259.570,2.540,,,,13.580,,,,,,11.720,,,0.109,,,0.049,,0.049
2022-07-03 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,25.000,1359.570,1.150,,,,13.650,,,,,,11.830,,,,,,0.051,,0.051
2022-07-03 15:00:00+00:00,1015.000,9.570,74.070,74.070,,1.060,64.680,156.014,,694.283,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.700,,,,,,,,,,,,,,,,,,,,,0.053,,0.053
2022-07-03 16:00:00+00:00,1014.000,9.850,72.550,72.550,5.431,1.832,78.480,154.983,565.049,691.798,420.348,,289.933,443.052,0.189,0.000,3.425,7.166,2.486,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.600,71.142,-51.222,19.600,1559.580,1.790,,,,13.610,,,,,,14.770,,,0.114,,,0.055,,0.055
2022-07-03 17:00:00+00:00,1014.000,10.220,66.970,66.970,5.139,1.667,80.900,149.914,570.907,659.569,424.706,,287.586,440.781,0.140,0.000,2.134,5.605,2.494,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.500,71.141,-51.222,16.000,1659.570,0.990,,,,13.750,,,,,,14.300,,,0.106,,,0.046,,0.046
2022-07-03 18:00:00+00:00,1013.000,10.250,66.380,66.380,5.109,2.235,80.600,137.801,576.765,605.882,429.064,,291.252,438.158,0.178,0.000,4.485,12.113,2.491,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,11.400,1759.570,1.190,,,,13.740,,,,,,14.360,,,0.109,,,0.049,,0.049
2022-07-03 19:00:00+00:00,1013.000,10.820,65.320,65.320,5.224,1.291,76.440,117.096,582.623,525.683,433.422,,281.892,425.863,0.038,0.000,0.805,2.116,2.477,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,17.300,1859.570,2.840,,,,13.690,,,,,,13.720,,,0.123,,,0.064,,0.064
2022-07-03 20:00:00+00:00,1012.000,10.550,67.000,67.000,5.267,1.635,88.300,107.388,588.481,437.780,437.780,,295.013,430.008,0.201,0.000,2.135,5.327,2.487,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,9.000,1959.570,1.950,,,,13.640,,,,,,15.020,,,0.113,,,0.054,,0.054
2022-07-03 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.142,-51.222,21.000,2059.580,1.740,,,,13.600,,,,,,13.620,,,,,,0.053,,0.053
2022-07-03 22:00:00+00:00,1011.000,10.300,68.570,68.570,,1.527,82.500,39.656,,138.608,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.700,,,,,,,,,,,,,,,,,,,,,0.052,,0.052
2022-07-03 23:00:00+00:00,1011.000,9.400,74.450,74.450,5.422,1.104,99.900,10.739,44.671,33.231,33.231,,292.190,387.902,0.241,0.000,0.461,0.930,2.490,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,9.100,2259.570,1.190,,,,13.570,,,,,,11.570,,,0.110,,,0.051,,0.051
2022-07-04 00:00:00+00:00,1010.000,9.480,65.000,65.000,4.764,0.325,44.640,9.940,32.398,24.101,24.101,,283.096,372.313,0.137,0.000,0.000,0.000,2.492,,,,0.000,0.000,,,,,,,,,0.000,0.000,214.000,71.141,-51.222,23.400,2359.570,2.170,,,,13.530,,,,,,9.220,,,0.108,,,0.048,,0.048
2022-07-04 01:00:00+00:00,1010.000,8.830,69.720,69.720,4.890,0.744,119.900,7.852,22.185,16.504,16.504,,279.855,364.709,0.141,0.000,0.000,0.000,2.492,,,,0.000,0.000,,,,,,,,,0.000,0.000,214.000,71.141,-51.222,3.000,59.570,1.360,,,,13.540,,,,,,8.470,,,0.108,,,0.048,,0.048
2022-07-04 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,20.600,159.580,0.990,,,,13.540,,,,,,8.000,,,,,,0.049,,0.049
2022-07-04 03:00:00+00:00,1008.000,12.670,36.320,36.320,,7.019,186.700,4.990,,12.179,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,211.300,,,,,,,,,,,,,,,,,,,,,0.050,,0.050
2022-07-04 04:00:00+00:00,1008.000,12.530,34.200,34.200,3.079,6.451,185.000,5.266,19.991,14.872,14.872,,282.628,366.173,0.000,0.000,-29.471,188.303,2.490,,,,0.000,0.000,,,,,,,,,0.000,0.000,214.500,71.141,-51.222,9.200,359.570,1.590,,,,13.530,,,,,,12.150,,,0.110,,,0.050,,0.050
2022-07-04 05:00:00+00:00,1008.000,12.130,34.720,34.720,3.045,5.802,182.300,6.025,26.083,19.404,19.404,,283.076,366.342,0.000,0.000,-24.087,141.962,2.876,,,,0.000,0.000,,,,,,,,,0.000,0.000,215.700,71.141,-51.222,11.600,459.570,0.880,,,,13.540,,,,,,12.090,,,-0.276,,,-0.335,,-0.335
2022-07-04 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,11.600,559.570,1.170,,,,13.540,,,,,,11.670,,,,,,-0.208,,-0.208
2022-07-04 07:00:00+00:00,1008.000,12.150,35.080,35.080,,2.115,179.400,28.127,,129.743,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.200,,,,,,,,,,,,,,,,,,,,,-0.080,,-0.080
2022-07-04 08:00:00+00:00,1008.000,12.370,34.380,34.380,3.063,2.189,104.300,44.493,282.547,210.191,210.191,,275.736,368.268,0.000,0.000,-1.907,11.756,2.493,,,,0.000,0.000,,,,,,,,,0.000,0.000,212.200,71.141,-51.222,7.100,759.570,1.350,,,,13.530,,,,,,11.820,,,0.107,,,0.048,,0.048
2022-07-04 09:00:00+00:00,1007.000,12.980,32.370,32.370,3.005,4.022,342.500,65.644,403.272,300.000,300.000,,280.120,379.533,0.000,0.000,-11.654,69.396,2.493,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.000,71.141,-51.222,17.000,859.570,1.090,,,,13.540,,,,,,12.940,,,0.107,,,0.047,,0.047
2022-07-04 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,2.600,959.570,1.940,,,,13.530,,,,,,13.630,,,,,,-0.016,,-0.016
2022-07-04 11:00:00+00:00,1006.000,13.700,30.880,30.880,,4.765,307.800,114.261,,490.224,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.000,,,,,,,,,,,,,,,,,,,,,-0.078,,-0.078
2022-07-04 12:00:00+00:00,1006.000,13.850,31.330,31.330,3.083,8.450,302.900,133.677,456.700,574.482,339.745,,290.902,407.179,0.000,0.000,,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,214.000,71.141,-51.222,10.600,1159.580,1.680,,,,13.650,,,,,,15.160,,,,,,-0.141,,-0.141
2022-07-04 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,8.200,1259.570,2.040,,,,13.720,,,,,,14.840,,,,,,-0.204,,-0.204
2022-07-04 14:00:00+00:00,1005.000,14.470,32.870,32.870,,7.286,311.400,158.591,,686.827,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,210.300,,,,,,,,,,,,,,,,,,,,,-0.267,,-0.267
2022-07-04 15:00:00+00:00,1004.000,15.280,32.080,32.080,3.471,4.342,328.300,163.316,510.127,703.397,379.491,,288.567,428.398,0.000,0.000,-4.459,75.485,2.870,,,,0.000,0.000,,,,,,,,,0.000,0.000,212.600,71.141,-51.222,,1459.570,3.290,,,,13.820,,,,,,15.870,,,-0.270,,,-0.330,,-0.330
2022-07-04 16:00:00+00:00,1004.000,15.920,32.120,32.120,3.622,4.147,267.200,161.426,527.936,696.769,392.739,,294.283,438.206,0.000,0.000,-2.299,76.448,2.491,,,,0.000,0.000,,,,,,,,,0.000,0.000,210.000,71.141,-51.222,13.900,1559.570,1.420,,,,13.720,,,,,,17.270,,,0.109,,,0.050,,0.050
2022-07-04 17:00:00+00:00,1003.000,16.230,30.850,30.850,3.552,4.573,248.100,154.897,545.746,666.114,405.988,,298.957,442.219,0.000,0.000,-4.264,101.016,2.495,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.900,71.141,-51.222,14.800,1659.580,0.970,,,,13.850,,,,,,18.210,,,0.105,,,0.045,,0.045
2022-07-04 18:00:00+00:00,1002.000,16.380,31.730,31.730,3.693,2.933,257.000,141.409,563.555,607.788,419.236,,297.710,444.439,0.000,0.000,-0.492,26.797,2.486,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,15.600,1759.570,1.020,,,,13.840,,,,,,18.430,,,0.114,,,0.054,,0.054
2022-07-04 19:00:00+00:00,1002.000,16.720,33.750,33.750,4.014,4.276,238.500,127.234,581.364,535.046,432.485,,304.645,441.016,0.000,0.000,3.021,83.728,2.488,,,,0.000,0.000,,,,,,,,,0.000,0.000,214.600,71.141,-51.222,4.900,1859.570,1.600,,,,13.780,,,,,,19.050,,,0.112,,,0.053,,0.053
2022-07-04 20:00:00+00:00,1001.000,16.800,34.720,34.720,4.155,4.706,251.700,114.433,599.173,445.733,445.733,,306.805,432.143,0.000,0.000,6.458,109.769,2.489,,,,0.000,0.000,,,,,,,,,0.000,0.000,215.100,71.141,-51.222,10.900,1959.570,1.980,,,,13.730,,,,,,18.790,,,0.111,,,0.051,,0.051
2022-07-04 21:00:00+00:00,1001.000,16.770,36.520,36.520,4.362,5.700,236.900,115.894,470.317,349.876,349.876,,307.103,421.663,0.000,0.000,16.327,174.342,2.492,,,,0.000,0.000,,,,,,,,,0.000,0.000,214.200,71.142,-51.222,19.800,2059.570,1.750,,,,13.690,,,,,,18.300,,,0.108,,,0.048,,0.048
2022-07-04 22:00:00+00:00,1000.000,16.480,36.150,36.150,4.243,4.207,246.100,46.246,182.759,135.957,135.957,,306.921,410.208,0.000,0.000,5.906,79.517,2.491,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.400,71.141,-51.222,11.900,2159.580,1.390,,,,13.670,,,,,,17.670,,,0.109,,,0.050,,0.050
2022-07-04 23:00:00+00:00,1000.000,14.530,43.430,43.430,4.494,3.246,89.800,8.479,44.838,33.355,33.355,,311.093,401.125,0.116,0.000,4.790,36.057,2.486,,,,0.000,0.000,,,,,,,,,0.000,0.000,214.100,71.141,-51.222,4.500,2259.570,1.160,,,,13.660,,,,,,16.960,,,0.114,,,0.055,,0.055
2022-07-05 00:00:00+00:00,1000.000,11.880,51.580,51.580,4.484,1.597,57.260,8.462,31.473,23.413,23.413,,308.526,393.141,0.266,0.000,0.777,4.850,2.494,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.700,71.142,-51.222,25.200,2359.570,2.000,,,,13.650,,,,,,14.570,,,0.106,,,0.046,,0.046
2022-07-05 01:00:00+00:00,1001.000,11.330,56.280,56.280,4.713,1.879,20.540,5.308,20.147,14.988,14.988,,292.586,372.073,0.124,0.000,1.750,7.759,2.487,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,13.200,59.570,1.190,,,,13.640,,,,,,11.390,,,0.113,,,0.053,,0.053
2022-07-05 02:00:00+00:00,1001.000,10.680,59.380,59.380,4.761,1.606,35.910,5.852,16.004,11.906,11.906,,293.741,370.100,0.178,0.000,1.256,4.986,2.494,,,,0.000,0.000,,,,,,,,,0.000,0.000,214.000,71.141,-51.222,13.100,159.570,0.990,,,,13.620,,,,,,10.930,,,0.106,,,0.046,,0.046
2022-07-05 03:00:00+00:00,1000.000,13.620,43.720,43.720,4.263,4.863,180.100,6.162,17.129,12.742,12.742,,278.059,355.740,0.000,0.000,10.634,113.050,2.506,,,,0.000,0.000,,,,,,,,,0.000,0.000,214.400,71.141,-51.222,13.000,259.580,0.910,,,,13.620,,,,,,9.840,,,0.094,,,0.034,,0.034
2022-07-05 04:00:00+00:00,1000.000,13.250,43.130,43.130,4.105,6.747,184.900,5.159,19.846,14.764,14.764,,290.160,369.601,0.000,0.000,13.123,208.014,2.490,,,,0.000,0.000,,,,,,,,,0.000,0.000,211.500,71.141,-51.222,6.200,359.570,1.470,,,,13.600,,,,,,12.690,,,0.110,,,0.050,,0.050
2022-07-05 05:00:00+00:00,1001.000,12.930,43.200,43.200,4.022,7.486,181.800,5.772,26.595,19.785,19.785,,291.582,370.909,0.006,0.000,11.297,238.149,2.490,,,,0.000,0.000,,,,,,,,,0.000,0.000,210.600,71.141,-51.222,17.900,459.570,0.870,,,,13.610,,,,,,12.850,,,0.110,,,0.051,,0.051
2022-07-05 06:00:00+00:00,1001.000,12.870,43.820,43.820,4.063,6.157,189.800,8.058,37.476,27.879,27.879,,290.767,369.684,0.001,0.000,9.195,162.081,2.884,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.100,71.141,-51.222,10.400,559.570,1.000,,,,13.620,,,,,,12.570,,,-0.284,,,-0.343,,-0.343
2022-07-05 07:00:00+00:00,1002.000,13.230,43.780,43.780,4.153,4.715,183.600,26.564,165.942,123.447,123.447,,286.812,368.794,0.000,0.000,6.904,92.066,2.899,,,,0.000,0.000,,,,,,,,,0.000,0.000,214.100,71.141,-51.222,,659.570,2.430,,,,13.620,,,,,,12.400,,,-0.299,,,-0.358,,-0.358
2022-07-05 08:00:00+00:00,1002.000,13.680,44.030,44.030,4.302,2.814,129.500,43.823,275.308,204.805,204.805,,288.009,376.001,0.000,0.000,2.421,23.473,2.493,,,,0.000,0.000,,,,,,,,,0.000,0.000,212.600,71.141,-51.222,11.500,759.580,1.140,,,,13.620,,,,,,13.220,,,0.107,,,0.047,,0.047
2022-07-05 09:00:00+00:00,1003.000,14.150,45.120,45.120,4.541,3.197,245.400,63.488,393.138,292.461,292.461,,291.220,386.826,0.000,0.000,5.097,34.436,2.493,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.100,71.142,-51.221,,859.570,1.170,,,,13.620,,,,,,14.230,,,0.107,,,0.047,,0.047
2022-07-05 10:00:00+00:00,1003.000,13.820,46.980,46.980,4.627,2.296,19.210,84.966,518.875,385.998,385.998,,294.492,400.117,0.000,0.000,2.290,13.538,2.492,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.100,71.141,-51.222,,959.570,1.940,,,,13.620,,,,,,15.100,,,0.108,,,0.049,,0.049
2022-07-05 11:00:00+00:00,1004.000,13.970,47.480,47.480,4.718,2.013,330.100,109.278,525.713,479.288,391.085,,293.054,410.630,0.000,0.000,1.587,8.522,2.885,,,,0.000,0.000,,,,,,,,,0.000,0.000,212.800,71.141,-51.222,15.400,1059.570,1.170,,,,13.660,,,,,,15.380,,,-0.285,,,-0.345,,-0.345
2022-07-05 12:00:00+00:00,1005.000,14.850,43.480,43.480,4.571,3.212,320.900,127.921,532.551,563.297,396.172,,296.970,421.419,0.000,0.000,5.175,34.941,2.494,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.100,71.141,-51.222,14.200,1159.570,1.300,,,,13.730,,,,,,16.270,,,0.106,,,0.046,,0.046
2022-07-05 13:00:00+00:00,1005.000,15.080,42.980,42.980,4.586,3.077,314.700,143.299,539.389,629.163,401.259,,299.616,433.029,0.000,0.000,3.954,26.597,2.890,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.300,71.141,-51.222,12.700,1259.580,2.190,,,,13.800,,,,,,16.940,,,-0.290,,,-0.349,,-0.349
2022-07-05 14:00:00+00:00,1005.000,15.120,43.030,43.030,4.603,4.382,306.000,156.701,546.227,685.170,406.346,,305.949,440.262,0.014,0.000,13.586,89.661,2.485,,,,0.000,0.000,,,,,,,,,0.000,0.000,214.100,71.141,-51.222,12.800,1359.570,1.080,,,,13.850,,,,,,17.530,,,0.115,,,0.055,,0.055
2022-07-05 15:00:00+00:00,1006.000,15.650,41.570,41.570,4.598,3.700,310.400,162.285,553.066,705.054,411.433,,301.995,442.714,0.000,0.000,7.907,54.143,2.490,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.400,71.141,-51.222,13.000,1459.570,1.270,,,,13.900,,,,,,17.300,,,0.110,,,0.050,,0.050
2022-07-05 16:00:00+00:00,1006.000,15.750,40.770,40.770,4.538,3.535,313.900,152.835,559.904,662.220,416.520,,304.664,448.633,0.000,0.000,6.314,46.938,2.492,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.000,71.141,-51.222,16.000,1559.570,1.840,,,,13.800,,,,,,17.950,,,0.108,,,0.049,,0.049
2022-07-05 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,14.600,1659.570,0.990,,,,13.820,,,,,,18.300,,,,,,0.054,,0.054
2022-07-05 18:00:00+00:00,1007.000,15.930,40.250,40.250,,3.129,323.000,137.715,,608.451,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,0.059,,0.059
2022-07-05 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,10.200,1859.570,1.530,,,,13.850,,,,,,18.280,,,,,,0.064,,0.064
2022-07-05 20:00:00+00:00,1008.000,14.300,45.480,45.480,,3.517,76.370,112.285,,436.868,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,212.700,,,,,,,,,,,,,,,,,,,,,0.070,,0.070
2022-07-05 21:00:00+00:00,1008.000,15.130,41.800,41.800,4.461,3.454,279.300,96.220,451.162,335.625,335.625,,300.394,418.997,0.000,0.000,5.637,44.346,2.466,,,,0.000,0.000,,,,,,,,,0.000,0.000,212.300,71.141,-51.222,17.400,2059.570,1.150,,,,13.750,,,,,,16.250,,,0.134,,,0.075,,0.075
2022-07-05 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,12.400,2159.570,1.360,,,,13.730,,,,,,16.410,,,,,,0.072,,0.072
2022-07-05 23:00:00+00:00,1009.000,13.050,48.820,48.820,,2.964,58.630,11.529,,41.168,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.000,,,,,,,,,,,,,,,,,,,,,0.068,,0.068
2022-07-06 00:00:00+00:00,1009.000,13.170,47.170,47.170,4.426,2.343,132.500,13.771,62.312,46.355,46.355,,301.367,383.440,0.100,0.000,1.991,14.300,2.476,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,12.300,2359.570,1.040,,,,13.710,,,,,,13.020,,,0.124,,,0.065,,0.065
2022-07-06 01:00:00+00:00,1009.000,11.930,55.020,55.020,4.756,3.099,87.400,7.491,39.559,29.428,29.428,,299.469,378.379,0.161,0.000,7.467,32.240,2.454,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.100,71.141,-51.222,14.000,59.570,1.180,,,,13.690,,,,,,12.590,,,0.146,,,0.087,,0.087
2022-07-06 02:00:00+00:00,1009.000,9.700,66.430,66.430,4.947,2.570,66.870,8.222,37.966,28.244,28.244,,307.125,378.112,0.387,0.000,6.184,18.193,2.463,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.500,71.141,-51.222,17.400,159.570,0.980,,,,13.690,,,,,,11.850,,,0.137,,,0.078,,0.078
2022-07-06 03:00:00+00:00,1008.000,8.900,72.350,72.350,5.109,0.774,68.560,8.239,32.999,24.549,24.549,,300.106,368.856,0.358,0.000,0.000,0.000,2.462,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.300,71.141,-51.222,13.200,259.570,1.030,,,,13.680,,,,,,9.610,,,0.138,,,0.078,,0.078
2022-07-06 04:00:00+00:00,1008.000,8.330,77.770,77.770,5.283,0.731,143.500,10.069,41.307,30.729,30.729,,292.772,364.599,0.312,0.000,0.000,0.000,2.463,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.200,71.141,-51.222,,359.580,1.400,,,,13.680,,,,,,8.580,,,0.137,,,0.078,,0.078
2022-07-06 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,20.500,459.570,0.870,,,,13.670,,,,,,7.663,,,,,,0.077,,0.077
2022-07-06 06:00:00+00:00,1008.000,7.667,84.400,84.400,,0.651,208.300,10.095,,30.712,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.200,,,,,,,,,,,,,,,,,,,,,0.077,,0.077
2022-07-06 07:00:00+00:00,1007.000,8.220,80.500,80.500,5.433,1.037,73.220,23.007,136.986,101.906,101.906,,273.962,351.868,0.114,0.000,0.452,0.800,2.464,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.200,71.141,-51.222,,659.570,2.460,,,,13.640,,,,,,6.794,,,0.136,,,0.076,,0.076
2022-07-06 08:00:00+00:00,1007.000,10.250,61.250,61.250,4.743,2.415,207.600,46.486,288.895,214.913,214.913,,267.460,354.515,0.000,0.000,3.973,15.069,2.471,,,,0.000,0.000,,,,,,,,,0.000,0.000,212.700,71.141,-51.222,17.100,759.570,1.150,,,,13.670,,,,,,7.717,,,0.129,,,0.069,,0.069
2022-07-06 09:00:00+00:00,1007.000,10.320,58.370,58.370,4.541,4.873,116.700,62.345,393.917,293.041,293.041,,278.518,371.033,0.033,0.000,21.455,103.673,2.461,,,,0.000,0.000,,,,,,,,,0.000,0.000,213.500,71.141,-51.222,5.400,859.580,1.690,,,,13.670,,,,,,10.540,,,0.139,,,0.079,,0.079
